OBJECTID,ROW_TYPE,GEOGRAPHY,GEOGRAPHY_ID,CALENDAR_YEAR,CALENDAR_MONTH,OFFENSE_DESCRIPTION,OFFENSE_COUNT
32327,Neighborhood Profile Area,106,106,2016,01,Violent Crime,1
32328,Neighborhood Profile Area,106,106,2016,08,Violent Crime,1
32330,Neighborhood Profile Area,75,75,2016,10,Violent Crime,1
32331,Neighborhood Profile Area,120,120,2016,01,Violent Crime,1
32333,Neighborhood Profile Area,187,187,2016,10,Violent Crime,1
32371,Neighborhood Profile Area,306,306,2016,06,Violent Crime,5
32372,Neighborhood Profile Area,40,40,2016,02,Violent Crime,1
32382,Neighborhood Profile Area,337,337,2016,06,Violent Crime,1
32388,Neighborhood Profile Area,210,210,2016,11,Violent Crime,1
32390,Neighborhood Profile Area,152,152,2016,10,Violent Crime,5
32393,Neighborhood Profile Area,98,98,2016,07,Violent Crime,2
32400,Neighborhood Profile Area,192,192,2016,08,Violent Crime,1
32424,Neighborhood Profile Area,166,166,2016,06,Violent Crime,4
32439,Neighborhood Profile Area,23,23,2016,03,Violent Crime,1
32443,Neighborhood Profile Area,153,153,2016,08,Violent Crime,1
32445,Neighborhood Profile Area,134,134,2016,11,Violent Crime,1
32460,Neighborhood Profile Area,369,369,2016,09,Violent Crime,8
32465,Neighborhood Profile Area,323,323,2016,06,Violent Crime,1
32481,Neighborhood Profile Area,37,37,2016,09,Violent Crime,3
32491,Neighborhood Profile Area,272,272,2016,08,Violent Crime,1
32493,Neighborhood Profile Area,18,18,2016,05,Violent Crime,1
32504,Neighborhood Profile Area,282,282,2016,12,Violent Crime,1
32507,Neighborhood Profile Area,377,377,2016,07,Violent Crime,1
32510,Neighborhood Profile Area,299,299,2016,07,Violent Crime,1
32512,Neighborhood Profile Area,181,181,2016,09,Violent Crime,1
32514,Neighborhood Profile Area,142,142,2016,11,Violent Crime,1
32520,Neighborhood Profile Area,389,389,2016,04,Violent Crime,20
32521,Neighborhood Profile Area,389,389,2016,07,Violent Crime,8
32543,Neighborhood Profile Area,212,212,2016,07,Violent Crime,3
32544,Neighborhood Profile Area,79,79,2016,04,Violent Crime,1
32548,Neighborhood Profile Area,116,116,2016,03,Violent Crime,4
32560,Neighborhood Profile Area,70,70,2016,03,Violent Crime,4
32561,Neighborhood Profile Area,70,70,2016,12,Violent Crime,3
32566,Neighborhood Profile Area,384,384,2016,01,Violent Crime,3
32578,Neighborhood Profile Area,237,237,2016,11,Violent Crime,1
32601,Neighborhood Profile Area,314,314,2016,08,Violent Crime,2
32607,Neighborhood Profile Area,291,291,2016,11,Violent Crime,4
32620,Neighborhood Profile Area,234,234,2016,05,Violent Crime,3
32623,Neighborhood Profile Area,219,219,2016,03,Violent Crime,10
32630,Neighborhood Profile Area,312,312,2016,04,Violent Crime,5
32635,Neighborhood Profile Area,64,64,2016,08,Violent Crime,3
32655,Neighborhood Profile Area,230,230,2016,09,Violent Crime,3
32669,Neighborhood Profile Area,74,74,2016,09,Violent Crime,2
32671,Neighborhood Profile Area,157,157,2016,01,Violent Crime,3
32678,Neighborhood Profile Area,99,99,2016,09,Violent Crime,1
32692,Neighborhood Profile Area,316,316,2016,07,Violent Crime,6
32708,Neighborhood Profile Area,292,292,2016,10,Violent Crime,2
32715,Neighborhood Profile Area,60,60,2016,06,Violent Crime,7
32718,Neighborhood Profile Area,25,25,2016,01,Violent Crime,1
32733,Neighborhood Profile Area,7,7,2016,04,Violent Crime,1
32736,Neighborhood Profile Area,291,291,2016,07,Violent Crime,8
32740,Neighborhood Profile Area,138,138,2016,11,Violent Crime,5
32749,Neighborhood Profile Area,138,138,2016,03,Violent Crime,4
32750,Neighborhood Profile Area,138,138,2016,06,Violent Crime,2
32754,Neighborhood Profile Area,366,366,2016,02,Violent Crime,1
32766,Neighborhood Profile Area,60,60,2016,12,Violent Crime,3
32780,Neighborhood Profile Area,381,381,2016,10,Violent Crime,5
32781,Neighborhood Profile Area,361,361,2016,06,Violent Crime,7
32782,Neighborhood Profile Area,344,344,2016,10,Violent Crime,4
32783,Neighborhood Profile Area,10,10,2016,10,Violent Crime,9
32793,Neighborhood Profile Area,85,85,2016,05,Violent Crime,15
32808,Neighborhood Profile Area,157,157,2016,06,Violent Crime,4
32809,Neighborhood Profile Area,157,157,2016,10,Violent Crime,6
32811,Neighborhood Profile Area,102,102,2016,09,Violent Crime,1
32819,Neighborhood Profile Area,117,117,2016,12,Violent Crime,1
32830,Neighborhood Profile Area,52,52,2016,06,Violent Crime,2
32833,Neighborhood Profile Area,230,230,2016,01,Violent Crime,3
32834,Neighborhood Profile Area,122,122,2016,12,Violent Crime,4
32837,Neighborhood Profile Area,341,341,2016,09,Violent Crime,7
32849,Neighborhood Profile Area,311,311,2016,07,Violent Crime,2
32852,Neighborhood Profile Area,291,291,2016,08,Violent Crime,4
32859,Neighborhood Profile Area,71,71,2016,08,Violent Crime,3
32872,Neighborhood Profile Area,48,48,2016,02,Violent Crime,1
32880,Neighborhood Profile Area,290,290,2016,06,Violent Crime,3
32886,Neighborhood Profile Area,123,123,2016,11,Violent Crime,4
32901,Neighborhood Profile Area,234,234,2016,07,Violent Crime,4
32906,Neighborhood Profile Area,199,199,2016,05,Violent Crime,8
32907,Neighborhood Profile Area,178,178,2016,06,Violent Crime,1
32920,Neighborhood Profile Area,72,72,2016,08,Violent Crime,2
32926,Neighborhood Profile Area,46,46,2016,08,Violent Crime,4
32943,Neighborhood Profile Area,6,6,2016,01,Violent Crime,2
32949,Neighborhood Profile Area,85,85,2016,08,Violent Crime,18
32953,Neighborhood Profile Area,362,362,2016,08,Violent Crime,6
32958,Neighborhood Profile Area,182,182,2016,06,Violent Crime,2
32973,Neighborhood Profile Area,294,294,2016,01,Violent Crime,4
32978,Neighborhood Profile Area,159,159,2016,05,Violent Crime,2
32979,Neighborhood Profile Area,159,159,2016,08,Violent Crime,6
32980,Neighborhood Profile Area,159,159,2016,11,Violent Crime,3
32983,Neighborhood Profile Area,54,54,2016,07,Violent Crime,1
32986,Neighborhood Profile Area,287,287,2016,07,Violent Crime,1
32991,Neighborhood Profile Area,385,385,2016,04,Violent Crime,6
33002,Neighborhood Profile Area,124,124,2016,09,Violent Crime,5
33012,Neighborhood Profile Area,294,294,2016,10,Violent Crime,3
33017,Neighborhood Profile Area,70,70,2016,10,Violent Crime,3
33018,Neighborhood Profile Area,340,340,2016,12,Violent Crime,6
33026,Neighborhood Profile Area,182,182,2016,02,Violent Crime,2
33027,Neighborhood Profile Area,182,182,2016,12,Violent Crime,8
33031,Neighborhood Profile Area,141,141,2016,05,Violent Crime,1
33033,Neighborhood Profile Area,16,16,2016,04,Violent Crime,2
33034,Neighborhood Profile Area,16,16,2016,11,Violent Crime,4
33046,Neighborhood Profile Area,6,6,2016,10,Violent Crime,9
33055,Neighborhood Profile Area,113,113,2016,10,Violent Crime,6
33066,Neighborhood Profile Area,210,210,2016,07,Violent Crime,3
33072,Neighborhood Profile Area,259,259,2016,06,Violent Crime,3
33075,Neighborhood Profile Area,85,85,2016,03,Violent Crime,3
33079,Neighborhood Profile Area,3,3,2016,05,Violent Crime,2
33086,Neighborhood Profile Area,113,113,2016,06,Violent Crime,1
33089,Neighborhood Profile Area,326,326,2016,09,Violent Crime,2
33093,Neighborhood Profile Area,344,344,2016,04,Violent Crime,7
33118,Neighborhood Profile Area,51,51,2016,11,Violent Crime,2
33127,Neighborhood Profile Area,162,162,2016,06,Violent Crime,3
33131,Neighborhood Profile Area,102,102,2016,08,Violent Crime,2
33146,Neighborhood Profile Area,330,330,2016,09,Violent Crime,5
33147,Neighborhood Profile Area,103,103,2016,07,Violent Crime,2
33151,Neighborhood Profile Area,12,12,2016,06,Violent Crime,3
33158,Neighborhood Profile Area,340,340,2016,08,Violent Crime,8
33165,Neighborhood Profile Area,339,339,2016,03,Violent Crime,1
33167,Neighborhood Profile Area,147,147,2016,06,Violent Crime,4
33170,Neighborhood Profile Area,36,36,2016,01,Violent Crime,1
33172,Neighborhood Profile Area,158,158,2016,06,Violent Crime,3
33175,Neighborhood Profile Area,123,123,2016,02,Violent Crime,3
33179,Neighborhood Profile Area,21,21,2016,08,Violent Crime,2
33186,Neighborhood Profile Area,307,307,2016,01,Violent Crime,3
33190,Neighborhood Profile Area,299,299,2016,05,Violent Crime,5
33191,Neighborhood Profile Area,82,82,2016,03,Violent Crime,7
33192,Neighborhood Profile Area,342,342,2016,05,Violent Crime,6
33199,Neighborhood Profile Area,53,53,2016,05,Violent Crime,5
33208,Neighborhood Profile Area,7,7,2016,09,Violent Crime,1
33213,Neighborhood Profile Area,211,211,2016,11,Violent Crime,2
33215,Neighborhood Profile Area,116,116,2016,09,Violent Crime,3
33221,Neighborhood Profile Area,93,93,2016,02,Violent Crime,1
33226,Neighborhood Profile Area,182,182,2016,05,Violent Crime,2
33227,Neighborhood Profile Area,50,50,2016,12,Violent Crime,3
33234,Neighborhood Profile Area,314,314,2016,06,Violent Crime,7
33244,Neighborhood Profile Area,103,103,2016,08,Violent Crime,2
33250,Neighborhood Profile Area,248,248,2016,07,Violent Crime,1
33262,Neighborhood Profile Area,282,282,2016,04,Violent Crime,1
33271,Neighborhood Profile Area,90,90,2016,02,Violent Crime,1
33281,Neighborhood Profile Area,343,343,2016,03,Violent Crime,2
33283,Neighborhood Profile Area,245,245,2016,09,Violent Crime,1
33289,Neighborhood Profile Area,127,127,2016,03,Violent Crime,24
33290,Neighborhood Profile Area,165,165,2016,05,Violent Crime,1
33292,Neighborhood Profile Area,86,86,2016,11,Violent Crime,3
33294,Neighborhood Profile Area,221,221,2016,12,Violent Crime,1
33297,Neighborhood Profile Area,35,35,2016,09,Violent Crime,2
33298,Neighborhood Profile Area,374,374,2016,07,Violent Crime,14
33309,Neighborhood Profile Area,94,94,2016,05,Violent Crime,1
33311,Neighborhood Profile Area,158,158,2016,03,Violent Crime,26
33315,Neighborhood Profile Area,120,120,2016,02,Violent Crime,1
33324,Neighborhood Profile Area,317,317,2016,05,Violent Crime,2
33351,Neighborhood Profile Area,13,13,2016,03,Violent Crime,2
33396,Neighborhood Profile Area,275,275,2016,11,Violent Crime,1
33400,Neighborhood Profile Area,347,347,2016,10,Violent Crime,2
33413,Neighborhood Profile Area,34,34,2016,12,Violent Crime,1
33414,Neighborhood Profile Area,34,34,2016,11,Violent Crime,1
33415,Neighborhood Profile Area,22,22,2016,04,Violent Crime,2
33427,Neighborhood Profile Area,17,17,2016,07,Violent Crime,1
33431,Neighborhood Profile Area,247,247,2016,11,Violent Crime,2
33448,Neighborhood Profile Area,336,336,2016,11,Violent Crime,3
33454,Neighborhood Profile Area,285,285,2016,12,Violent Crime,1
33457,Neighborhood Profile Area,301,301,2016,08,Violent Crime,1
33463,Neighborhood Profile Area,18,18,2016,12,Violent Crime,3
33473,Neighborhood Profile Area,388,388,2016,09,Violent Crime,3
33479,Neighborhood Profile Area,326,326,2016,10,Violent Crime,2
33485,Neighborhood Profile Area,30,30,2016,09,Violent Crime,8
33488,Neighborhood Profile Area,39,39,2016,11,Violent Crime,1
33496,Neighborhood Profile Area,248,248,2016,08,Violent Crime,4
33518,Neighborhood Profile Area,123,123,2016,07,Violent Crime,1
33521,Neighborhood Profile Area,196,196,2016,08,Violent Crime,3
33530,Neighborhood Profile Area,142,142,2016,09,Violent Crime,3
33537,Neighborhood Profile Area,304,304,2016,11,Violent Crime,3
33542,Neighborhood Profile Area,167,167,2016,10,Violent Crime,1
33555,Neighborhood Profile Area,64,64,2016,09,Violent Crime,1
33557,Neighborhood Profile Area,202,202,2016,05,Violent Crime,1
33569,Neighborhood Profile Area,319,319,2016,04,Violent Crime,1
33573,Neighborhood Profile Area,173,173,2016,11,Violent Crime,2
33593,Neighborhood Profile Area,354,354,2016,12,Violent Crime,1
33607,Neighborhood Profile Area,56,56,2016,11,Violent Crime,1
33608,Neighborhood Profile Area,386,386,2016,10,Violent Crime,3
33612,Neighborhood Profile Area,36,36,2016,12,Violent Crime,2
33613,Neighborhood Profile Area,161,161,2016,03,Violent Crime,1
33615,Neighborhood Profile Area,285,285,2016,08,Violent Crime,1
33620,Neighborhood Profile Area,229,229,2016,02,Violent Crime,3
33637,Neighborhood Profile Area,3,3,2016,11,Violent Crime,5
33640,Neighborhood Profile Area,343,343,2016,01,Violent Crime,2
33677,Neighborhood Profile Area,312,312,2016,12,Violent Crime,3
33679,Neighborhood Profile Area,386,386,2016,11,Violent Crime,5
33710,Neighborhood Profile Area,382,382,2016,01,Violent Crime,4
33718,Neighborhood Profile Area,14,14,2016,06,Violent Crime,1
33719,Neighborhood Profile Area,317,317,2016,01,Violent Crime,1
33727,Neighborhood Profile Area,248,248,2016,03,Violent Crime,1
33729,Neighborhood Profile Area,68,68,2016,11,Violent Crime,1
33751,Neighborhood Profile Area,100,100,2016,05,Violent Crime,2
33756,Neighborhood Profile Area,134,134,2016,04,Violent Crime,1
33759,Neighborhood Profile Area,52,52,2016,05,Violent Crime,1
33762,Neighborhood Profile Area,312,312,2016,02,Violent Crime,3
33768,Neighborhood Profile Area,394,394,2016,02,Violent Crime,1
33780,Neighborhood Profile Area,61,61,2016,11,Violent Crime,1
33781,Neighborhood Profile Area,442,442,2016,09,Violent Crime,1
33788,Neighborhood Profile Area,293,293,2016,02,Violent Crime,1
33790,Neighborhood Profile Area,368,368,2016,01,Violent Crime,1
33797,Neighborhood Profile Area,69,69,2016,11,Violent Crime,1
33799,Neighborhood Profile Area,295,295,2016,07,Violent Crime,1
33805,Neighborhood Profile Area,56,56,2016,03,Violent Crime,1
33807,Neighborhood Profile Area,220,220,2016,08,Violent Crime,1
33810,Neighborhood Profile Area,313,313,2016,04,Violent Crime,1
33813,Neighborhood Profile Area,221,221,2016,04,Violent Crime,1
33816,Neighborhood Profile Area,299,299,2016,01,Violent Crime,3
33817,Neighborhood Profile Area,162,162,2016,08,Violent Crime,1
33818,Neighborhood Profile Area,299,299,2016,10,Violent Crime,1
33829,Neighborhood Profile Area,193,193,2016,12,Violent Crime,1
33855,Neighborhood Profile Area,111,111,2016,08,Violent Crime,1
33860,Neighborhood Profile Area,78,78,2016,02,Violent Crime,1
33863,Neighborhood Profile Area,332,332,2016,08,Violent Crime,1
33868,Neighborhood Profile Area,376,376,2016,10,Violent Crime,4
33873,Neighborhood Profile Area,330,330,2016,12,Violent Crime,10
33874,Neighborhood Profile Area,92,92,2016,03,Violent Crime,1
33879,Neighborhood Profile Area,199,199,2016,02,Violent Crime,4
33880,Neighborhood Profile Area,330,330,2016,05,Violent Crime,4
33882,Neighborhood Profile Area,199,199,2016,01,Violent Crime,4
33884,Neighborhood Profile Area,306,306,2016,10,Violent Crime,2
33901,Neighborhood Profile Area,121,121,2016,12,Violent Crime,4
33904,Neighborhood Profile Area,290,290,2016,11,Violent Crime,1
33910,Neighborhood Profile Area,326,326,2016,05,Violent Crime,1
33912,Neighborhood Profile Area,443,443,2016,12,Violent Crime,1
33925,Neighborhood Profile Area,209,209,2016,03,Violent Crime,2
33932,Neighborhood Profile Area,274,274,2016,09,Violent Crime,1
33948,Neighborhood Profile Area,125,125,2016,07,Violent Crime,2
33959,Neighborhood Profile Area,311,311,2016,02,Violent Crime,1
33962,Neighborhood Profile Area,231,231,2016,02,Violent Crime,1
33966,Neighborhood Profile Area,50,50,2016,07,Violent Crime,10
33967,Neighborhood Profile Area,197,197,2016,11,Violent Crime,3
33969,Neighborhood Profile Area,283,283,2016,10,Violent Crime,4
33977,Neighborhood Profile Area,367,367,2016,05,Violent Crime,1
33979,Neighborhood Profile Area,147,147,2016,09,Violent Crime,5
33988,Neighborhood Profile Area,245,245,2016,03,Violent Crime,1
33994,Neighborhood Profile Area,220,220,2016,04,Violent Crime,1
33996,Neighborhood Profile Area,276,276,2016,07,Violent Crime,1
33999,Neighborhood Profile Area,202,202,2016,12,Violent Crime,1
34001,Neighborhood Profile Area,296,296,2016,04,Violent Crime,2
34005,Neighborhood Profile Area,209,209,2016,05,Violent Crime,1
34007,Neighborhood Profile Area,343,343,2016,06,Violent Crime,1
34025,Neighborhood Profile Area,135,135,2016,01,Violent Crime,1
34038,Neighborhood Profile Area,325,325,2016,02,Violent Crime,1
34041,Neighborhood Profile Area,276,276,2016,03,Violent Crime,2
34049,Neighborhood Profile Area,277,277,2016,03,Violent Crime,1
34070,Neighborhood Profile Area,66,66,2016,08,Violent Crime,1
34074,Neighborhood Profile Area,165,165,2016,08,Violent Crime,2
34076,Neighborhood Profile Area,39,39,2016,03,Violent Crime,2
34077,Neighborhood Profile Area,14,14,2016,03,Violent Crime,1
34100,Neighborhood Profile Area,220,220,2016,07,Violent Crime,1
34111,Neighborhood Profile Area,242,242,2016,03,Violent Crime,1
34145,Neighborhood Profile Area,302,302,2016,07,Violent Crime,1
34147,Neighborhood Profile Area,367,367,2016,06,Violent Crime,1
34150,Neighborhood Profile Area,90,90,2016,12,Violent Crime,1
34167,Neighborhood Profile Area,207,207,2016,11,Violent Crime,1
34171,Neighborhood Profile Area,103,103,2016,12,Violent Crime,2
34172,Neighborhood Profile Area,103,103,2016,11,Violent Crime,6
34174,Neighborhood Profile Area,84,84,2016,01,Violent Crime,1
34193,Neighborhood Profile Area,381,381,2016,03,Violent Crime,1
34194,Neighborhood Profile Area,126,126,2016,04,Violent Crime,1
34199,Neighborhood Profile Area,291,291,2016,09,Violent Crime,1
34208,Neighborhood Profile Area,183,183,2016,04,Violent Crime,4
34211,Neighborhood Profile Area,46,46,2016,10,Violent Crime,1
34216,Neighborhood Profile Area,135,135,2016,12,Violent Crime,2
34225,Neighborhood Profile Area,272,272,2016,07,Violent Crime,1
34234,Neighborhood Profile Area,39,39,2016,01,Violent Crime,1
34246,Neighborhood Profile Area,193,193,2016,11,Violent Crime,1
34259,Neighborhood Profile Area,280,280,2016,02,Violent Crime,1
34264,Neighborhood Profile Area,367,367,2016,04,Violent Crime,1
34282,Neighborhood Profile Area,74,74,2016,12,Violent Crime,1
34286,Neighborhood Profile Area,368,368,2016,07,Violent Crime,1
34298,Neighborhood Profile Area,156,156,2016,08,Violent Crime,1
34313,Neighborhood Profile Area,285,285,2016,07,Violent Crime,1
34322,Neighborhood Profile Area,258,258,2016,11,Violent Crime,1
34323,Neighborhood Profile Area,48,48,2016,11,Violent Crime,1
34330,Neighborhood Profile Area,152,152,2016,11,Violent Crime,5
34337,Neighborhood Profile Area,343,343,2016,05,Violent Crime,1
34363,Neighborhood Profile Area,336,336,2016,02,Violent Crime,1
34385,Neighborhood Profile Area,135,135,2016,08,Violent Crime,1
34388,Neighborhood Profile Area,286,286,2016,10,Violent Crime,1
34402,Neighborhood Profile Area,140,140,2016,04,Violent Crime,6
34409,Neighborhood Profile Area,40,40,2016,12,Violent Crime,1
34412,Neighborhood Profile Area,197,197,2016,05,Violent Crime,1
34413,Neighborhood Profile Area,260,260,2016,05,Violent Crime,1
34416,Neighborhood Profile Area,26,26,2016,09,Violent Crime,1
34426,Neighborhood Profile Area,3,3,2016,07,Violent Crime,2
34431,Neighborhood Profile Area,361,361,2016,11,Violent Crime,1
34442,Neighborhood Profile Area,190,190,2016,10,Violent Crime,1
34449,Neighborhood Profile Area,101,101,2016,08,Violent Crime,1
34451,Neighborhood Profile Area,348,348,2016,01,Violent Crime,1
34461,Neighborhood Profile Area,58,58,2016,10,Violent Crime,1
34462,Neighborhood Profile Area,369,369,2016,05,Violent Crime,1
34463,Neighborhood Profile Area,166,166,2016,09,Violent Crime,1
34477,Neighborhood Profile Area,68,68,2016,07,Violent Crime,1
34492,Neighborhood Profile Area,53,53,2016,02,Violent Crime,5
34514,Neighborhood Profile Area,381,381,2016,11,Violent Crime,2
34518,Neighborhood Profile Area,342,342,2016,12,Violent Crime,8
34521,Neighborhood Profile Area,125,125,2016,05,Violent Crime,9
34536,Neighborhood Profile Area,371,371,2016,12,Violent Crime,33
34543,Neighborhood Profile Area,291,291,2016,03,Violent Crime,5
34550,Neighborhood Profile Area,234,234,2016,03,Violent Crime,4
34566,Neighborhood Profile Area,165,165,2016,06,Violent Crime,4
34578,Neighborhood Profile Area,140,140,2016,08,Violent Crime,2
34581,Neighborhood Profile Area,53,53,2016,07,Violent Crime,4
34589,Neighborhood Profile Area,94,94,2016,12,Violent Crime,1
34600,Neighborhood Profile Area,74,74,2016,05,Violent Crime,1
34602,Neighborhood Profile Area,303,303,2016,09,Violent Crime,1
34605,Neighborhood Profile Area,30,30,2016,02,Violent Crime,6
34612,Neighborhood Profile Area,204,204,2016,08,Violent Crime,2
34634,Neighborhood Profile Area,341,341,2016,05,Violent Crime,12
34635,Neighborhood Profile Area,341,341,2016,12,Violent Crime,3
34648,Neighborhood Profile Area,157,157,2016,12,Violent Crime,5
34653,Neighborhood Profile Area,68,68,2016,08,Violent Crime,1
34654,Neighborhood Profile Area,156,156,2016,12,Violent Crime,2
34655,Neighborhood Profile Area,363,363,2016,09,Violent Crime,6
34674,Neighborhood Profile Area,5,5,2016,06,Violent Crime,3
34689,Neighborhood Profile Area,138,138,2016,05,Violent Crime,4
34702,Neighborhood Profile Area,385,385,2016,08,Violent Crime,8
34725,Neighborhood Profile Area,382,382,2016,08,Violent Crime,4
34731,Neighborhood Profile Area,3,3,2016,04,Violent Crime,2
34756,Neighborhood Profile Area,389,389,2016,06,Violent Crime,6
34757,Neighborhood Profile Area,387,387,2016,01,Violent Crime,6
34758,Neighborhood Profile Area,77,77,2016,07,Violent Crime,3
34768,Neighborhood Profile Area,367,367,2016,01,Violent Crime,2
34777,Neighborhood Profile Area,219,219,2016,04,Violent Crime,3
34791,Neighborhood Profile Area,363,363,2016,02,Violent Crime,6
34798,Neighborhood Profile Area,123,123,2016,06,Violent Crime,6
34799,Neighborhood Profile Area,58,58,2016,11,Violent Crime,2
34810,Neighborhood Profile Area,199,199,2016,09,Violent Crime,11
34823,Neighborhood Profile Area,52,52,2016,04,Violent Crime,2
34833,Neighborhood Profile Area,36,36,2016,09,Violent Crime,2
34836,Neighborhood Profile Area,134,134,2016,06,Violent Crime,2
34838,Neighborhood Profile Area,338,338,2016,09,Violent Crime,6
34839,Neighborhood Profile Area,383,383,2016,06,Violent Crime,10
34840,Neighborhood Profile Area,383,383,2016,12,Violent Crime,6
34848,Neighborhood Profile Area,344,344,2016,12,Violent Crime,1
34849,Neighborhood Profile Area,382,382,2016,10,Violent Crime,7
34857,Neighborhood Profile Area,374,374,2016,08,Violent Crime,12
34862,Neighborhood Profile Area,321,321,2016,09,Violent Crime,4
34873,Neighborhood Profile Area,326,326,2016,12,Violent Crime,1
34874,Neighborhood Profile Area,61,61,2016,07,Violent Crime,2
34878,Neighborhood Profile Area,160,160,2016,06,Violent Crime,4
34880,Neighborhood Profile Area,64,64,2016,05,Violent Crime,10
34884,Neighborhood Profile Area,393,393,2016,03,Violent Crime,2
34891,Neighborhood Profile Area,331,331,2016,08,Violent Crime,4
34893,Neighborhood Profile Area,66,66,2016,05,Violent Crime,3
34895,Neighborhood Profile Area,341,341,2016,06,Violent Crime,6
34896,Neighborhood Profile Area,90,90,2016,11,Violent Crime,4
34899,Neighborhood Profile Area,321,321,2016,01,Violent Crime,9
34912,Neighborhood Profile Area,389,389,2016,08,Violent Crime,4
34915,Neighborhood Profile Area,6,6,2016,12,Violent Crime,7
34922,Neighborhood Profile Area,139,139,2016,10,Violent Crime,3
34924,Neighborhood Profile Area,21,21,2016,10,Violent Crime,2
34925,Neighborhood Profile Area,230,230,2016,02,Violent Crime,4
34937,Neighborhood Profile Area,326,326,2016,11,Violent Crime,4
34942,Neighborhood Profile Area,127,127,2016,10,Violent Crime,2
34953,Neighborhood Profile Area,382,382,2016,09,Violent Crime,5
34965,Neighborhood Profile Area,68,68,2016,04,Violent Crime,3
34969,Neighborhood Profile Area,329,329,2016,03,Violent Crime,1
34970,Neighborhood Profile Area,361,361,2016,09,Violent Crime,2
34971,Neighborhood Profile Area,361,361,2016,10,Violent Crime,18
34977,Neighborhood Profile Area,384,384,2016,04,Violent Crime,3
34979,Neighborhood Profile Area,159,159,2016,01,Violent Crime,13
34980,Neighborhood Profile Area,159,159,2016,09,Violent Crime,4
34982,Neighborhood Profile Area,6,6,2016,05,Violent Crime,8
34984,Neighborhood Profile Area,97,97,2016,03,Violent Crime,1
34985,Neighborhood Profile Area,114,114,2016,06,Violent Crime,1
35008,Neighborhood Profile Area,374,374,2016,12,Violent Crime,9
35010,Neighborhood Profile Area,294,294,2016,04,Violent Crime,1
35030,Neighborhood Profile Area,340,340,2016,01,Violent Crime,6
35040,Neighborhood Profile Area,374,374,2016,04,Violent Crime,5
35079,Neighborhood Profile Area,182,182,2016,04,Violent Crime,4
35088,Neighborhood Profile Area,90,90,2016,10,Violent Crime,2
35105,Neighborhood Profile Area,57,57,2016,07,Violent Crime,3
35106,Neighborhood Profile Area,57,57,2016,09,Violent Crime,5
35132,Neighborhood Profile Area,362,362,2016,12,Violent Crime,3
35136,Neighborhood Profile Area,10,10,2016,06,Violent Crime,11
35139,Neighborhood Profile Area,306,306,2016,01,Violent Crime,3
35140,Neighborhood Profile Area,368,368,2016,03,Violent Crime,3
35174,Neighborhood Profile Area,101,101,2016,02,Violent Crime,4
35175,Neighborhood Profile Area,344,344,2016,09,Violent Crime,2
35185,Neighborhood Profile Area,127,127,2016,12,Violent Crime,5
35188,Neighborhood Profile Area,40,40,2016,04,Violent Crime,2
35189,Neighborhood Profile Area,304,304,2016,10,Violent Crime,1
35207,Neighborhood Profile Area,128,128,2016,08,Violent Crime,8
35212,Neighborhood Profile Area,101,101,2016,05,Violent Crime,2
35215,Neighborhood Profile Area,197,197,2016,06,Violent Crime,4
35216,Neighborhood Profile Area,343,343,2016,04,Violent Crime,5
35234,Neighborhood Profile Area,97,97,2016,04,Violent Crime,1
35235,Neighborhood Profile Area,386,386,2016,09,Violent Crime,2
35237,Neighborhood Profile Area,16,16,2016,10,Violent Crime,1
35251,Neighborhood Profile Area,190,190,2016,03,Violent Crime,1
35253,Neighborhood Profile Area,145,145,2016,12,Violent Crime,2
35257,Neighborhood Profile Area,22,22,2016,05,Violent Crime,1
35268,Neighborhood Profile Area,180,180,2016,08,Violent Crime,5
35272,Neighborhood Profile Area,362,362,2016,09,Violent Crime,1
35274,Neighborhood Profile Area,388,388,2016,03,Violent Crime,1
35294,Neighborhood Profile Area,327,327,2016,09,Violent Crime,6
35300,Neighborhood Profile Area,121,121,2016,08,Violent Crime,1
35301,Neighborhood Profile Area,53,53,2016,01,Violent Crime,3
35307,Neighborhood Profile Area,277,277,2016,11,Violent Crime,7
35308,Neighborhood Profile Area,57,57,2016,12,Violent Crime,2
35322,Neighborhood Profile Area,347,347,2016,04,Violent Crime,4
35327,Neighborhood Profile Area,293,293,2016,03,Violent Crime,2
35337,Neighborhood Profile Area,166,166,2016,10,Violent Crime,4
35347,Neighborhood Profile Area,475,475,2016,11,Violent Crime,1
35349,Neighborhood Profile Area,462,462,2016,05,Violent Crime,1
35360,Neighborhood Profile Area,54,54,2016,05,Violent Crime,2
35369,Neighborhood Profile Area,331,331,2016,09,Violent Crime,7
35376,Neighborhood Profile Area,127,127,2016,08,Violent Crime,2
35387,Neighborhood Profile Area,33,33,2016,01,Violent Crime,2
35390,Neighborhood Profile Area,73,73,2016,10,Violent Crime,2
35399,Neighborhood Profile Area,37,37,2016,04,Violent Crime,6
35411,Neighborhood Profile Area,381,381,2016,12,Violent Crime,2
35425,Neighborhood Profile Area,250,250,2016,07,Violent Crime,1
35429,Neighborhood Profile Area,174,174,2016,10,Violent Crime,2
35431,Neighborhood Profile Area,333,333,2016,07,Violent Crime,1
35443,Neighborhood Profile Area,303,303,2016,04,Violent Crime,1
35444,Neighborhood Profile Area,356,356,2016,02,Violent Crime,1
35449,Neighborhood Profile Area,24,24,2016,07,Violent Crime,2
